code,long_title,precision,recall,f1,tp,fp,fn,test_count,train_frequency
Y92.39,Other specified sports and athletic area as the place of occurrence of the external cause,0.0,0.0,0.0,0,3,12,12,57.0
Y92.410,Unspecified street and highway as the place of occurrence of the external cause,0.5299145298692381,0.5391304347357279,0.5344827535749852,62,55,53,115,518.0
Y92.411,Interstate highway as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,6,6,30.0
Y92.413,State road as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,4,4,17.0
Y92.414,Local residential or business street as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,9,9,42.0
Y92.480,Sidewalk as the place of occurrence of the external cause,0.6666666659259258,0.19354838703433921,0.29999999636249997,6,3,25,31,126.0
Y92.481,Parking lot as the place of occurrence of the external cause,0.3333333329629629,0.29999999969999996,0.31578946836565097,3,6,7,10,50.0
Y92.488,Other paved roadways as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,12,12,57.0
Y92.511,Restaurant or cafe as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,9,9,33.0
Y92.512,"Supermarket, store or market as the place of occurrence of the external cause",0.4999999975,0.07692307686390532,0.13333333084444446,1,1,12,13,33.0
Y92.522,Railway station as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,4,4,18.0
Y92.530,Ambulatory surgery center as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,7,7,37.0
Y92.531,Health care provider office as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,8,8,41.0
Y92.538,Other ambulatory health services establishments as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,22,22,85.0
Y92.59,Other trade areas as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,7,7,37.0
Y92.61,Building [any] under construction as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,2,2,11.0
Y92.69,Other specified industrial and construction area as the place of occurrence of the external cause,0.6249999992187499,0.3846153843195266,0.4761904710204082,5,3,8,13,64.0
Y92.810,Car as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,3,3,11.0
Y92.814,Boat as the place of occurrence of the external cause,0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,8.0
Y92.821,Forest as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,2,2,8.0
Y92.828,Other wilderness area as the place of occurrence of the external cause,0.999999995,0.6666666644444444,0.799999992,2,0,1,3,13.0
Y92.830,Public park as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,5,5,21.0
Y92.832,Beach as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,2,2,11.0
Y92.838,Other recreation area as the place of occurrence of the external cause,0.0,0.0,0.0,0,0,7,7,34.0
Y92.89,Other specified places as the place of occurrence of the external cause,0.0,0.0,0.0,0,1,198,198,876.0
Y92.9,Unspecified place or not applicable,0.3281544256105078,0.3672286617472749,0.34659372947453115,697,1427,1201,1898,8326.0
Y93.01,"Activity, walking, marching and hiking",0.0,0.0,0.0,0,0,5,5,22.0
Y93.23,"Activity, snow (alpine) (downhill) skiing, snowboarding, sledding, tobogganing and snow tubing",0.0,0.0,0.0,0,2,3,3,7.0
Y93.55,"Activity, bike riding",0.0,0.0,0.0,0,0,3,3,13.0
Y93.89,"Activity, other specified",0.0,0.0,0.0,0,0,6,6,30.0
Y93.9,"Activity, unspecified",0.0,0.0,0.0,0,0,13,13,64.0
Y93.E1,"Activity, personal bathing and showering",0.0,0.0,0.0,0,0,2,2,8.0
Y93.H3,"Activity, building and construction",0.0,0.0,0.0,0,0,2,2,10.0
Y95,Nosocomial condition,0.0,0.0,0.0,0,0,30,30,136.0
Y99.0,Civilian activity done for income or pay,0.0,0.0,0.0,0,2,6,6,29.0
Y99.9,Unspecified external cause status,0.0,0.0,0.0,0,0,5,5,26.0
Z00.6,Encounter for examination for normal comparison and control in clinical research program,0.6712962962652177,0.25217391303909265,0.36662452193721723,145,71,430,575,2549.0
Z01.810,Encounter for preprocedural cardiovascular examination,0.0,0.0,0.0,0,0,1,1,8.0
Z01.818,Encounter for other preprocedural examination,0.0,0.0,0.0,0,0,1,1,8.0
Z03.89,Encounter for observation for other suspected diseases and conditions ruled out,0.0,0.0,0.0,0,0,4,4,13.0
Z09,Encounter for follow-up examination after completed treatment for conditions other than malignant neoplasm,0.0,0.0,0.0,0,0,35,35,101.0
Z11.1,Encounter for screening for respiratory tuberculosis,0.0,0.0,0.0,0,0,2,2,8.0
Z12.11,Encounter for screening for malignant neoplasm of colon,0.3214285713137755,0.6923076917751478,0.4390243856989888,9,19,4,13,64.0
Z14.1,Cystic fibrosis carrier,0.3333333322222222,0.14285714265306124,0.1999999954000001,1,2,6,7,38.0
Z14.8,Genetic carrier of other disease,0.0,0.0,0.0,0,14,8,8,41.0
Z15.01,Genetic susceptibility to malignant neoplasm of breast,0.6818181815082645,0.6249999997395833,0.6521739077693763,15,7,9,24,70.0
Z15.02,Genetic susceptibility to malignant neoplasm of ovary,0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,8.0
Z15.09,Genetic susceptibility to other malignant neoplasm,0.0,0.0,0.0,0,0,7,7,32.0
Z16.11,Resistance to penicillins,0.999999995,0.05555555554012345,0.10526315684210527,2,0,34,36,132.0
Z16.12,Extended spectrum beta lactamase (ESBL) resistance,0.0,0.0,0.0,0,0,8,8,30.0
Z16.19,Resistance to other specified beta lactam antibiotics,0.0,0.0,0.0,0,1,17,17,71.0
Z16.20,Resistance to unspecified antibiotic,0.0,0.0,0.0,0,0,1,1,8.0
Z16.21,Resistance to vancomycin,0.3194444444000772,0.5476190474886621,0.403508767205294,23,49,19,42,212.0
Z16.22,Resistance to vancomycin related antibiotics,0.0,0.0,0.0,0,2,11,11,57.0
Z16.23,Resistance to quinolones and fluoroquinolones,0.0,0.0,0.0,0,6,18,18,66.0
Z16.24,Resistance to multiple antibiotics,0.5277777776311728,0.3518518517866941,0.4222222173283951,19,17,35,54,261.0
Z16.29,Resistance to other single specified antibiotic,0.0,0.0,0.0,0,0,26,26,105.0
Z16.30,Resistance to unspecified antimicrobial drugs,0.0,0.0,0.0,0,0,6,6,28.0
Z16.35,Resistance to multiple antimicrobial drugs,0.4999999975,0.16666666638888888,0.24999999562500003,1,1,5,6,29.0
Z16.39,Resistance to other specified antimicrobial drug,0.0,0.0,0.0,0,1,14,14,71.0
Z17.0,Estrogen receptor positive status [ER+],0.3839285714114318,0.9148936169239476,0.5408804989462443,86,138,8,94,445.0
Z17.1,Estrogen receptor negative status [ER-],0.3333333331944444,0.3333333331944444,0.3333333281944445,8,16,16,24,118.0
Z18.10,"Retained metal fragments, unspecified",0.0,0.0,0.0,0,0,2,2,8.0
Z18.89,Other specified retained foreign body fragments,0.0,0.0,0.0,0,0,6,6,15.0
Z19.2,Hormone resistant malignancy status,0.0,0.0,0.0,0,0,1,1,8.0
Z20.1,Contact with and (suspected) exposure to tuberculosis,0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,16.0
Z20.5,Contact with and (suspected) exposure to viral hepatitis,0.49999999875,0.49999999875,0.4999999937500001,2,2,2,4,22.0
Z20.6,Contact with and (suspected) exposure to human immunodeficiency virus [HIV],0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,12.0
Z20.828,Contact with and (suspected) exposure to other viral communicable diseases,0.0,0.0,0.0,0,3,6,6,28.0
Z20.89,Contact with and (suspected) exposure to other communicable diseases,0.0,0.0,0.0,0,0,2,2,9.0
Z21,Asymptomatic human immunodeficiency virus [HIV] infection status,0.7295373665220805,0.9276018099127782,0.816733062767972,205,76,16,221,950.0
Z22.1,Carrier of other intestinal infectious diseases,0.0,0.0,0.0,0,0,2,2,7.0
Z22.321,Carrier or suspected carrier of Methicillin susceptible Staphylococcus aureus,0.0,0.0,0.0,0,0,5,5,26.0
Z22.322,Carrier or suspected carrier of Methicillin resistant Staphylococcus aureus,0.0,0.0,0.0,0,4,15,15,69.0
Z22.39,Carrier of other specified bacterial diseases,0.5454545449586776,0.18749999994140626,0.2790697635045971,6,5,26,32,117.0
Z22.4,Carrier of infections with a predominantly sexual mode of transmission,0.0,0.0,0.0,0,0,4,4,21.0
Z22.51,Carrier of viral hepatitis B,0.0,0.0,0.0,0,0,2,2,10.0
Z22.7,Latent tuberculosis,0.0,0.0,0.0,0,0,3,3,12.0
Z22.8,Carrier of other infectious diseases,0.0,0.0,0.0,0,0,4,4,18.0
Z23,Encounter for immunization,0.0,0.0,0.0,0,0,881,881,4234.0
Z28.09,Immunization not carried out because of other contraindication,0.0,0.0,0.0,0,0,2,2,9.0
Z28.21,Immunization not carried out because of patient refusal,0.0,0.0,0.0,0,0,5,5,26.0
Z29.8,Encounter for other specified prophylactic measures,0.0,0.0,0.0,0,0,3,3,12.0
Z30.2,Encounter for sterilization,0.8333333319444445,0.7142857132653061,0.7692307630769232,5,1,2,7,32.0
Z30.430,Encounter for insertion of intrauterine contraceptive device,0.49999999916666665,0.5999999988,0.5454545395041324,3,3,2,5,18.0
Z30.432,Encounter for removal of intrauterine contraceptive device,0.999999995,0.6666666644444444,0.799999992,2,0,1,3,12.0
Z33.1,"Pregnant state, incidental",0.4999999975,0.249999999375,0.33333332777777785,1,1,3,4,18.0
Z33.2,Encounter for elective termination of pregnancy,0.6666666644444444,0.49999999875,0.5714285648979592,2,1,2,4,12.0
Z37.0,Single live birth,0.8504672896401433,0.9381443298001914,0.8921568576696465,91,16,6,97,408.0
Z37.1,Single stillbirth,0.49999999875,0.3999999992,0.4444444385185186,2,2,3,5,20.0
Z37.2,"Twins, both liveborn",0.4285714282653061,0.8571428559183674,0.5714285664399094,6,8,1,7,36.0
Z39.0,Encounter for care and examination of mother immediately after delivery,0.0,0.0,0.0,0,0,2,2,11.0
Z3A.00,Weeks of gestation of pregnancy not specified,0.0,0.0,0.0,0,0,2,2,9.0
Z3A.01,Less than 8 weeks gestation of pregnancy,0.5384615380473372,0.6999999992999999,0.6086956467296786,7,6,3,10,47.0
Z3A.08,8 weeks gestation of pregnancy,0.6666666644444444,0.49999999875,0.5714285648979592,2,1,2,4,20.0
Z3A.09,9 weeks gestation of pregnancy,0.0,0.0,0.0,0,0,3,3,15.0
Z3A.10,10 weeks gestation of pregnancy,0.0,0.0,0.0,0,0,8,8,15.0
Z3A.11,11 weeks gestation of pregnancy,0.0,0.0,0.0,0,0,2,2,12.0
Z3A.12,12 weeks gestation of pregnancy,0.9999999966666667,0.9999999966666667,0.9999999916666666,3,0,0,3,14.0
Z3A.13,13 weeks gestation of pregnancy,0.0,0.0,0.0,0,0,2,2,12.0
Z3A.14,14 weeks gestation of pregnancy,0.0,0.0,0.0,0,0,2,2,11.0
Z3A.15,15 weeks gestation of pregnancy,0.9999999966666667,0.9999999966666667,0.9999999916666666,3,0,0,3,13.0
Z3A.16,16 weeks gestation of pregnancy,0.4999999975,0.4999999975,0.4999999925000001,1,1,1,2,11.0
Z3A.17,17 weeks gestation of pregnancy,0.6666666644444444,0.6666666644444444,0.6666666594444445,2,1,1,3,14.0
Z3A.18,18 weeks gestation of pregnancy,0.0,0.0,0.0,0,1,3,3,13.0
Z3A.19,19 weeks gestation of pregnancy,0.4999999975,0.1999999996,0.28571428081632655,1,1,4,5,23.0
Z3A.20,20 weeks gestation of pregnancy,0.7499999981250001,0.4285714279591837,0.5454545398347109,3,1,4,7,18.0
Z3A.21,21 weeks gestation of pregnancy,0.0,0.0,0.0,0,0,3,3,14.0
Z3A.22,22 weeks gestation of pregnancy,0.1999999996,0.249999999375,0.2222222167901236,1,4,3,4,22.0
Z3A.23,23 weeks gestation of pregnancy,0.7142857132653061,0.8333333319444445,0.7692307630769232,5,2,1,6,31.0
Z3A.24,24 weeks gestation of pregnancy,0.7999999984,0.3999999996,0.5333333281777778,4,1,6,10,25.0
Z3A.25,25 weeks gestation of pregnancy,0.9999999980000001,0.7142857132653061,0.8333333270833335,5,0,2,7,34.0
Z3A.26,26 weeks gestation of pregnancy,0.9999999975,0.49999999937499995,0.6666666611111112,4,0,4,8,30.0
Z3A.27,27 weeks gestation of pregnancy,0.0,0.0,0.0,0,1,8,8,32.0
Z3A.28,28 weeks gestation of pregnancy,0.49999999916666665,0.37499999953124996,0.4285714230612245,3,3,5,8,36.0
Z3A.29,29 weeks gestation of pregnancy,0.0,0.0,0.0,0,0,8,8,35.0
Z3A.30,30 weeks gestation of pregnancy,0.0,0.0,0.0,0,0,11,11,47.0
Z3A.31,31 weeks gestation of pregnancy,0.0,0.0,0.0,0,0,10,10,43.0
Z3A.32,32 weeks gestation of pregnancy,0.4999999975,0.0999999999,0.16666666361111113,1,1,9,10,49.0
Z3A.33,33 weeks gestation of pregnancy,0.8333333326388889,0.7692307686390532,0.799999994368,10,2,3,13,69.0
Z3A.34,34 weeks gestation of pregnancy,0.7777777769135802,0.3333333331746032,0.4666666621555556,7,2,14,21,51.0
Z3A.35,35 weeks gestation of pregnancy,0.8888888879012344,0.38095238077097504,0.5333333287777778,8,1,13,21,57.0
Z3A.36,36 weeks gestation of pregnancy,0.0,0.0,0.0,0,0,11,11,45.0
Z3A.37,37 weeks gestation of pregnancy,0.2727272724793388,0.19999999986666667,0.23076922571005928,3,8,12,15,61.0
Z3A.38,38 weeks gestation of pregnancy,0.0,0.0,0.0,0,5,8,8,50.0
Z3A.39,39 weeks gestation of pregnancy,0.14285714265306124,0.05555555552469135,0.0799999959040002,1,6,17,18,64.0
Z3A.40,40 weeks gestation of pregnancy,0.6666666644444444,0.2222222219753086,0.3333333290277778,2,1,7,9,35.0
Z3A.41,41 weeks gestation of pregnancy,0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,15.0
Z40.01,Encounter for prophylactic removal of breast,0.41666666649305556,0.9090909082644627,0.5714285667918367,10,14,1,11,38.0
Z40.02,Encounter for prophylactic removal of ovary(s),0.0,0.0,0.0,0,0,2,2,8.0
Z40.09,Encounter for prophylactic removal of other organ,0.0,0.0,0.0,0,0,2,2,7.0
Z40.8,Encounter for other prophylactic surgery,0.0,0.0,0.0,0,0,2,2,11.0
Z41.1,Encounter for cosmetic surgery,0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,16.0
Z42.1,Encounter for breast reconstruction following mastectomy,0.41666666631944443,0.6249999992187499,0.4999999947,5,7,3,8,38.0
Z42.8,Encounter for other plastic and reconstructive surgery following medical procedure or healed injury,0.16666666638888888,0.249999999375,0.1999999948000001,1,5,3,4,21.0
Z43.0,Encounter for attention to tracheostomy,0.1999999996,0.0624999999609375,0.09523809151927451,1,4,15,16,79.0
Z43.1,Encounter for attention to gastrostomy,0.249999999375,0.05882352937716263,0.09523809206349215,1,3,16,17,81.0
Z43.2,Encounter for attention to ileostomy,0.7368421051338874,0.8936170210864645,0.8076923025832101,42,15,5,47,207.0
Z43.3,Encounter for attention to colostomy,0.49999999975,0.7692307686390532,0.6060606009182736,10,10,3,13,66.0
Z43.4,Encounter for attention to other artificial openings of digestive tract,0.4999999975,0.0999999999,0.16666666361111113,1,1,9,10,42.0
Z43.5,Encounter for attention to cystostomy,0.0,0.0,0.0,0,0,1,1,8.0
Z43.6,Encounter for attention to other artificial openings of urinary tract,0.0,0.0,0.0,0,0,6,6,21.0
Z45.010,Encounter for checking and testing of cardiac pacemaker pulse generator [battery],0.0,0.0,0.0,0,0,12,12,47.0
Z45.018,Encounter for adjustment and management of other part of cardiac pacemaker,0.3896103895597909,0.31249999996744793,0.3468208042687695,30,47,66,96,468.0
Z45.02,Encounter for adjustment and management of automatic implantable cardiac defibrillator,0.3564356435290658,0.4235294117148789,0.38709676918892366,36,65,49,85,353.0
Z45.09,Encounter for adjustment and management of other cardiac device,0.0,0.0,0.0,0,0,3,3,16.0
Z45.2,Encounter for adjustment and management of vascular access device,0.0,0.0,0.0,0,0,2,2,8.0
Z45.89,Encounter for adjustment and management of other implanted devices,0.0,0.0,0.0,0,0,2,2,8.0
Z46.6,Encounter for fitting and adjustment of urinary device,0.0,0.0,0.0,0,0,2,2,10.0
Z46.89,Encounter for fitting and adjustment of other specified devices,0.0,0.0,0.0,0,0,2,2,11.0
Z47.1,Aftercare following joint replacement surgery,0.0,0.0,0.0,0,0,2,2,10.0
Z47.2,Encounter for removal of internal fixation device,0.0,0.0,0.0,0,0,5,5,14.0
Z47.32,Aftercare following explantation of hip joint prosthesis,0.0,0.0,0.0,0,0,4,4,20.0
Z47.33,Aftercare following explantation of knee joint prosthesis,0.3999999992,0.49999999875,0.4444444385185186,2,3,2,4,20.0
Z47.89,Encounter for other orthopedic aftercare,0.0,0.0,0.0,0,0,4,4,18.0
Z48.01,Encounter for change or removal of surgical wound dressing,0.0,0.0,0.0,0,0,5,5,20.0
Z48.03,Encounter for change or removal of drains,0.0,0.0,0.0,0,0,3,3,12.0
Z48.1,Encounter for planned postprocedural wound closure,0.3333333322222222,0.12499999984374999,0.18181817752066123,1,2,7,8,37.0
Z48.3,Aftercare following surgery for neoplasm,0.0,0.0,0.0,0,0,3,3,12.0
Z48.811,Encounter for surgical aftercare following surgery on the nervous system,0.0,0.0,0.0,0,0,2,2,8.0
Z48.812,Encounter for surgical aftercare following surgery on the circulatory system,0.0,0.0,0.0,0,0,3,3,12.0
Z48.815,Encounter for surgical aftercare following surgery on the digestive system,0.0,0.0,0.0,0,0,3,3,15.0
Z48.89,Encounter for other specified surgical aftercare,0.0,0.0,0.0,0,0,2,2,11.0
Z51.0,Encounter for antineoplastic radiation therapy,0.0,0.0,0.0,0,3,6,6,22.0
Z51.11,Encounter for antineoplastic chemotherapy,0.8404255318925419,0.9212827988069596,0.8789986041654979,316,60,27,343,1598.0
Z51.12,Encounter for antineoplastic immunotherapy,0.5555555549382716,0.5555555549382716,0.5555555499382716,5,4,4,9,50.0
Z51.5,Encounter for palliative care,0.7438356164281666,0.7397820163386951,0.741803273678428,543,187,191,734,3236.0
Z51.6,Encounter for desensitization to allergens,0.09090909086776859,0.124999999921875,0.10526315296398914,2,20,14,16,102.0
Z51.81,Encounter for therapeutic drug level monitoring,0.0,0.0,0.0,0,0,9,9,45.0
Z51.89,Encounter for other specified aftercare,0.0,0.0,0.0,0,0,2,2,9.0
Z52.4,Kidney donor,0.999999995,0.999999995,0.9999999900000001,2,0,0,2,11.0
Z53.09,Procedure and treatment not carried out because of other contraindication,0.0,0.0,0.0,0,0,63,63,221.0
Z53.1,Procedure and treatment not carried out because of patient's decision for reasons of belief and group pressure,0.0,0.0,0.0,0,0,4,4,18.0
Z53.20,Procedure and treatment not carried out because of patient's decision for unspecified reasons,0.0,0.0,0.0,0,0,5,5,26.0
Z53.21,Procedure and treatment not carried out due to patient leaving prior to being seen by health care provider,0.0,0.0,0.0,0,1,18,18,64.0
Z53.29,Procedure and treatment not carried out because of patient's decision for other reasons,0.0,0.0,0.0,0,0,46,46,228.0
Z53.31,Laparoscopic surgical procedure converted to open procedure,0.49999999984375,0.37209302316928067,0.4266666616604445,16,16,27,43,196.0
Z53.32,Thoracoscopic surgical procedure converted to open procedure,0.3333333322222222,0.3333333322222222,0.33333332722222225,1,2,2,3,17.0
Z53.8,Procedure and treatment not carried out for other reasons,0.0,0.0,0.0,0,0,27,27,128.0
Z55.0,Illiteracy and low-level literacy,0.0,0.0,0.0,0,0,4,4,7.0
Z56.0,"Unemployment, unspecified",0.0,0.0,0.0,0,0,22,22,99.0
Z57.31,Occupational exposure to environmental tobacco smoke,0.0,0.0,0.0,0,0,1,1,8.0
Z57.4,Occupational exposure to toxic agents in agriculture,0.0,0.0,0.0,0,0,2,2,9.0
Z57.5,Occupational exposure to toxic agents in other industries,0.0,0.0,0.0,0,0,2,2,8.0
Z59.0,Homelessness,0.7700534758946496,0.599999999975,0.6744730629611309,144,43,96,240,1046.0
Z59.7,Insufficient social insurance and welfare support,0.0,0.0,0.0,0,0,2,2,10.0
Z59.8,Other problems related to housing and economic circumstances,0.0,0.0,0.0,0,0,10,10,49.0
Z59.9,"Problem related to housing and economic circumstances, unspecified",0.0,0.0,0.0,0,0,5,5,19.0
Z60.2,Problems related to living alone,0.0,0.0,0.0,0,0,9,9,31.0
Z60.8,Other problems related to social environment,0.0,0.0,0.0,0,0,3,3,16.0
Z62.810,Personal history of physical and sexual abuse in childhood,0.3333333329629629,0.08571428568979592,0.13636363304752072,3,6,32,35,116.0
Z62.811,Personal history of psychological abuse in childhood,0.0,0.0,0.0,0,0,4,4,19.0
Z62.819,Personal history of unspecified abuse in childhood,0.0,0.0,0.0,0,0,2,2,9.0
Z63.0,Problems in relationship with spouse or partner,0.0,0.0,0.0,0,0,3,3,12.0
Z63.4,Disappearance and death of family member,0.0,0.0,0.0,0,0,9,9,43.0
Z63.5,Disruption of family by separation and divorce,0.0,0.0,0.0,0,0,3,3,18.0
Z63.6,Dependent relative needing care at home,0.0,0.0,0.0,0,0,2,2,7.0
Z63.79,Other stressful life events affecting family and household,0.0,0.0,0.0,0,0,3,3,15.0
Z63.8,Other specified problems related to primary support group,0.0,0.0,0.0,0,0,3,3,18.0
Z65.1,Imprisonment and other incarceration,0.0,0.0,0.0,0,2,2,2,10.0
Z65.3,Problems related to other legal circumstances,0.0,0.0,0.0,0,0,4,4,12.0
Z66,Do not resuscitate,0.7767277022990152,0.7579250720417411,0.7672111968632523,1315,378,420,1735,7874.0
Z68.1,"Body mass index (BMI) 19.9 or less, adult",0.456395348823942,0.4025641025537804,0.42779291053931656,157,187,233,390,1903.0
Z68.20,"Body mass index (BMI) 20.0-20.9, adult",0.0,0.0,0.0,0,0,110,110,525.0
Z68.21,"Body mass index (BMI) 21.0-21.9, adult",0.0,0.0,0.0,0,0,122,122,470.0
Z68.22,"Body mass index (BMI) 22.0-22.9, adult",0.0,0.0,0.0,0,0,107,107,518.0
Z68.23,"Body mass index (BMI) 23.0-23.9, adult",0.0,0.0,0.0,0,0,122,122,535.0
Z68.24,"Body mass index (BMI) 24.0-24.9, adult",0.0,0.0,0.0,0,0,116,116,479.0
Z68.25,"Body mass index (BMI) 25.0-25.9, adult",0.0,0.0,0.0,0,0,112,112,390.0
Z68.26,"Body mass index (BMI) 26.0-26.9, adult",0.0,0.0,0.0,0,0,86,86,366.0
Z68.27,"Body mass index (BMI) 27.0-27.9, adult",0.0,0.0,0.0,0,0,85,85,411.0
Z68.28,"Body mass index (BMI) 28.0-28.9, adult",0.0,0.0,0.0,0,0,90,90,424.0
Z68.29,"Body mass index (BMI) 29.0-29.9, adult",0.0,0.0,0.0,0,0,92,92,458.0
Z68.30,"Body mass index (BMI) 30.0-30.9, adult",0.0,0.0,0.0,0,0,151,151,599.0
Z68.31,"Body mass index (BMI) 31.0-31.9, adult",0.0,0.0,0.0,0,0,160,160,698.0
Z68.32,"Body mass index (BMI) 32.0-32.9, adult",0.0,0.0,0.0,0,0,174,174,740.0
Z68.33,"Body mass index (BMI) 33.0-33.9, adult",0.0,0.0,0.0,0,0,145,145,669.0
Z68.34,"Body mass index (BMI) 34.0-34.9, adult",0.0,0.0,0.0,0,0,153,153,650.0
Z68.35,"Body mass index (BMI) 35.0-35.9, adult",0.0,0.0,0.0,0,0,140,140,693.0
Z68.36,"Body mass index (BMI) 36.0-36.9, adult",0.0,0.0,0.0,0,0,139,139,682.0
Z68.37,"Body mass index (BMI) 37.0-37.9, adult",0.0,0.0,0.0,0,0,160,160,668.0
Z68.38,"Body mass index (BMI) 38.0-38.9, adult",0.0,0.0,0.0,0,0,130,130,581.0
Z68.39,"Body mass index (BMI) 39.0-39.9, adult",0.0,0.0,0.0,0,0,149,149,546.0
Z68.41,"Body mass index (BMI) 40.0-44.9, adult",0.2580645160457856,0.016736401673290033,0.031434183530710515,8,23,470,478,2108.0
Z68.42,"Body mass index (BMI) 45.0-49.9, adult",0.24999999968749997,0.007042253520878793,0.01369862960311505,2,6,282,284,1049.0
Z68.43,"Body mass index (BMI) 50.0-59.9, adult",0.27777777772633744,0.09374999999414062,0.14018691210149367,15,39,145,160,917.0
Z68.44,"Body mass index (BMI) 60.0-69.9, adult",0.22727272716942148,0.11627906974040021,0.1538461493207102,5,17,38,43,210.0
Z68.45,"Body mass index (BMI) 70 or greater, adult",0.0,0.0,0.0,0,0,29,29,88.0
Z71.3,Dietary counseling and surveillance,0.0,0.0,0.0,0,0,4,4,19.0
Z71.6,Tobacco abuse counseling,0.0,0.0,0.0,0,0,10,10,41.0
Z72.0,Tobacco use,0.0,0.0,0.0,0,0,430,430,1913.0
Z72.4,Inappropriate diet and eating habits,0.0,0.0,0.0,0,0,2,2,7.0
Z72.51,High risk heterosexual behavior,0.0,0.0,0.0,0,0,2,2,9.0
Z72.820,Sleep deprivation,0.49999999875,0.49999999875,0.4999999937500001,2,2,2,4,19.0
Z72.89,Other problems related to lifestyle,0.571428570612245,0.030769230766863904,0.05839415960573287,4,3,126,130,519.0
Z73.3,"Stress, not elsewhere classified",0.0,0.0,0.0,0,3,3,3,14.0
Z74.01,Bed confinement status,0.5333333332148148,0.27906976740941053,0.3664122091742906,24,21,62,86,338.0
Z74.09,Other reduced mobility,0.0,0.0,0.0,0,0,2,2,11.0
Z74.2,Need for assistance at home and no other household member able to render care,0.0,0.0,0.0,0,0,2,2,10.0
Z75.1,Person awaiting admission to adequate facility elsewhere,0.0,0.0,0.0,0,0,14,14,71.0
Z76.5,Malingerer [conscious simulation],0.0,0.0,0.0,0,0,7,7,36.0
Z76.82,Awaiting organ transplant status,0.6210526315135735,0.4244604316241395,0.5042734994071884,59,36,80,139,654.0
Z77.090,Contact with and (suspected) exposure to asbestos,0.4374999997265625,0.24999999991071428,0.3181818134090909,7,9,21,28,140.0
Z77.22,Contact with and (suspected) exposure to environmental tobacco smoke (acute) (chronic),0.3333333322222222,0.04166666664930555,0.07407407204389578,1,2,23,24,109.0
Z78.0,Asymptomatic menopausal state,0.9999999900000002,0.16666666638888888,0.2857142824489796,1,0,5,6,28.0
Z78.1,Physical restraint status,0.4752475247430644,0.3864734299454674,0.4262877392728469,240,265,381,621,2934.0
Z79.01,Long term (current) use of anticoagulants,0.6847977684773892,0.784972022378957,0.7314711309609121,1964,904,538,2502,11142.0
Z79.02,Long term (current) use of antithrombotics/antiplatelets,0.4660014781948781,0.7314385150769639,0.569300220976753,1261,1445,463,1724,7681.0
Z79.1,Long term (current) use of non-steroidal anti-inflammatories (NSAID),0.0,0.0,0.0,0,0,8,8,40.0
Z79.2,Long term (current) use of antibiotics,0.0,0.0,0.0,0,0,16,16,69.0
Z79.3,Long term (current) use of hormonal contraceptives,0.0,0.0,0.0,0,0,3,3,13.0
Z79.4,Long term (current) use of insulin,0.7826377295466356,0.9022324865246257,0.8381905904092857,2344,651,254,2598,11006.0
Z79.51,Long term (current) use of inhaled steroids,0.0,0.0,0.0,0,0,19,19,95.0
Z79.52,Long term (current) use of systemic steroids,0.24999999979166665,0.015624999999186198,0.02941176359573245,3,9,189,192,816.0
Z79.810,Long term (current) use of selective estrogen receptor modulators (SERMs),0.0,0.0,0.0,0,0,2,2,11.0
Z79.811,Long term (current) use of aromatase inhibitors,0.0,0.0,0.0,0,0,2,2,9.0
Z79.82,Long term (current) use of aspirin,0.0,0.0,0.0,0,0,503,503,2045.0
Z79.84,Long term (current) use of oral hypoglycemic drugs,0.4999999975,0.0030674846624825923,0.00609756085403034,1,1,325,326,1476.0
Z79.890,Hormone replacement therapy,0.0,0.0,0.0,0,0,8,8,38.0
Z79.891,Long term (current) use of opiate analgesic,0.0,0.0,0.0,0,0,55,55,222.0
Z79.899,Other long term (current) drug therapy,0.0,0.0,0.0,0,0,160,160,696.0
Z80.0,Family history of malignant neoplasm of digestive organs,0.3220338982505027,0.07851239669097056,0.1262458440158498,19,40,223,242,1074.0
Z80.1,"Family history of malignant neoplasm of trachea, bronchus and lung",0.35294117644752016,0.4186046511303407,0.38297871841330916,54,99,75,129,642.0
